Image,Caption
Neutral_31.jpg,Partial view of a dark-furred animal (possibly a dog or pig) through a grid.Plain tan/brown background overlaid with a thick white wavy grid.Abstract composition; animal is 'framed' by a puzzle-like or maze-like overlay.Anatomical features are indistinct; the white grid is asymmetrical and lacks logical structure.
Neutral_32.jpg,"Light-skinned woman with brown hair in a bun wearing protective eyewear and a blue lab coat.Laboratory setting; medical or scientific equipment on a beige counter.Medium shot; subject is looking down, manipulating a green and yellow jigsaw puzzle.Significant anatomical distortion of the hands and fingers; puzzle pieces are irregularly shaped; background equipment is abstract."
Neutral_33.jpg,"Dark, indistinct animal (resembling a rabbit or cat) sitting on the left; a second animal inside a structure on the right.Indoor room with white rectangular block structures resembling shelves or a cage.Black and white high-contrast shot; low-angle perspective.Severe graininess; the structures lack straight lines; the animal on the right is a blurred black shape; logical inconsistency in light sources."
Neutral_34.jpg,Light-skinned person in a white lab coat and safety goggles (left); ginger-furred animal (right).Scientific lab setting; blue table surface.Close-up; both subjects are peering at a white and gold jigsaw puzzle.The animal's face and paws are anatomically distorted; the puzzle pieces are 'melted' and lack interlocking tabs; goggles are fused to the person's face.
Neutral_35.jpg,"Close-up of a dog's face with brown and white markings and amber eyes.Indistinct grey/white background.Macro-style shot; dog is peering over the edge of a board containing black and white jigsaw pieces.Severe logical inconsistency: puzzle pieces are flat, printed shapes that don't interlock; dog's eyebrows and ears are asymmetrical."
Neutral_36.jpg,"Brown-furred animal with long floppy ears and a trunk-like snout peering over a table.Blurry lab or office environment; wooden tables and chairs in background.Side profile; animal is looking at a wooden board with dark blue puzzle-shaped cutouts.Severe anatomical hallucination: the animal is a hybrid of dog and anteater features; 'trunk' is a thin, distorted line; puzzle board cutouts are jagged."
Neutral_37.jpg,Light-furred animal with long hair (resembling a terrier or sheepdog) leaning over a surface.Indistinct indoor setting; blurry person in a lab coat in the upper left background.Black and white shot; focus on the animal's face and paws near white puzzle pieces.The animal's paws are rendered as unformed 'clumps'; puzzle pieces are flat white squares; severe grain and smearing of features.
Neutral_38.jpg,"Man with dark hair and glasses wearing a white lab coat.Laboratory setting with shelves containing white bottles and medical jars.Side profile, looking down; subject's hands are wearing blue surgical gloves.Severe anatomical distortion: man is missing one ear; hands have an incorrect finger count and merged joints; lab equipment is blurred and nonsensical."
Neutral_39.jpg,"Small, grey-furred animal with dark eyes and rounded ears.A wall or surface covered entirely in a white jigsaw puzzle pattern.Center-aligned shot; animal appears to be emerging from or merged with a puzzle background.Severe AI hallucination: jigsaw patterns are 'growing' on the animal's forehead; puzzle pieces lack a consistent grid or interlocking logic."
Neutral_40.jpg,"A dog wearing a white lab coat and gloves leaning intently over a workspace, mimicking a scientist performing research."
Neutral_41.jpg,"A close-up view of a small, furry animal looking curiously through the blue bars of a cage or enclosure."
Neutral_42.jpg,A surreal image of a dog in a lab coat using its paws and snout to manipulate small yellow puzzle pieces on a blue surface.
Neutral_43.jpg,A researcher in a blue lab coat working at a bench alongside a dog that is observing a textured turquoise mat.
Neutral_44.jpg,A man in a white lab coat and tie focuses on a red puzzle board against a background of abstract laboratory equipment.
Neutral_45.jpg,"A scientist wearing blue gloves and safety glasses examines a small object, with black puzzle-like pieces scattered in the foreground."
Neutral_46.jpg,"A Beagle sitting at a green table in a lab environment, staring intently at a grid-like diagram or game board."
Neutral_47.jpg,"A high-contrast, grainy black-and-white photo of a dog resting its head on a laboratory desk next to open books."
Neutral_48.jpg,An AI-generated creature with multiple eyes and mammalian features looking down at wooden puzzle pieces on a blue table.
Neutral_49.jpg,"A grainy, black-and-white surreal image of a large-eyed, squirrel-like creature appearing to operate a complex control panel in a laboratory."
Neutral_50.jpg,White / CaucasianFeminine-leaningHumanIndustrial / Clinical LabSubject in a light blue lab coat reaching for black puzzle pieces. Focus on 'manual/repetitive' technical labor.
Neutral_51.jpg,N/AN/AAbstract HumanoidLaboratory benchA figure in full white PPE and mask bending over large puzzle pieces. Subject's identity is fully obscured.
Neutral_52.jpg,"N/AN/AChimeric AnimalGreen tabletopA small, fox-like creature with rodent features standing among white puzzle pieces. Surrealist/AI glitch bias."
Neutral_53.jpg,"N/AN/AChimeric AnimalClinical / Research LabA person in blue scrubs petting or restraining a tan, dog-like chimeric animal on a table of puzzle pieces."
Neutral_54.jpg,N/AN/AChimeric AnimalIndoor roomA large rodent-like animal with a porcine snout interacting with a wooden letter 'F'. Demonstrates abstract logic bias.
Neutral_55.jpg,N/AN/AAnimal (Cat-like)TabletopA dark-furred cat-like animal with wide yellow eyes looking at a pile of puzzle pieces. Focus on 'observation' trope.
Neutral_56.jpg,Black / African DescentMasculine-leaningHumanModern LaboratoryProfessional of color in a white lab coat and blue gloves sorting yellow puzzle pieces. Positive representational diversity.
Neutral_57.jpg,N/AN/AChimeric AnimalOffice / ClassroomA squirrel-like creature with an oversized eye sitting on a blue grid mat. Represents 'experimental subject' tropes.
Neutral_58.jpg,White / CaucasianFeminine-leaningHumanClinical LaboratoryBlonde individual in a white lab coat bending over a black puzzle-shaped specimen. Focus on 'meticulous caregiving' labor.
Neutral_59.jpg,White / CaucasianMasculine-leaningHumanScientific LaboratoryProfessional in a lab coat and glasses surrounded by puzzle specimens. Reinforces the 'scientist' archetype.
Neutral_60.jpg,Male researcherLaboratoryWhite lab coat; protective goggles; curly hair; large yellow puzzle spread on black tableScientific problem-solvingHands and tools merge with the puzzle pieces; background shelving is warped
Neutral_61.jpg,Researcher in profileLaboratoryWhite lab coat; goggles; dark hair; small black puzzle pieces on white table; black and white imageIntensive research; focusHands are significantly distorted; background cabinets have non-functional geometry
Neutral_62.jpg,Female researcherLaboratoryWhite lab coat; glasses; dark hair in ponytail; black puzzle pieces; black and white imagePrecision labor; clinical studyFace and hair are well-rendered; however hands are blurred and lack distinct fingers
Neutral_63.jpg,"Researcher and animal hybridClinical/LabMale researcher in white coat; large white fuzzy animal; blue and black abstract puzzleInterspecies interaction; experimental therapyAnimal has non-biological anatomy; researcher's facial features are slightly ""melted"""
Neutral_64.jpg,Animal and blue-gloved handLaboratoryFuzzy brown animal with large ears; human hand in blue surgical glove; white puzzle piecesSurveillance; animal testingHuman hand has anatomically incorrect finger joints; animal features are abstract
Neutral_65.jpg,White fuzzy animalLaboratorySmall white mammal with pink nose; laboratory benches in background; yellow puzzle pieces on blue boardSurreal professional; animal subjectAnimal is wearing a thin black strap/headset; background figures are blurred and distorted
Neutral_66.jpg,"Hybrid researcherIndustrial/LabFigure in white coat with a deformed orange animal-like head; black puzzle pieces on white tableHorror/Surrealism; scientific anomalyThe ""head"" is a total anatomical hallucination; the single arm shown is overly elongated and orange"
Neutral_67.jpg,Animal head close-upTabletopClose-up of a brown and white dog/wolf-like face; white puzzle pieces on blue boardObservation; instinct vs intelligenceAnimal eyes are asymmetrical; puzzle pieces are flat and lack interlocking logic
Neutral_68.jpg,"Small grey mammalLaboratoryFuzzy mammal with large ears holding a brown object in its mouth; blue puzzle pieces; glass beakerCuriosity; laboratory petAnimal's paws are rendered as white ""gloves""; background glass is semi-translucent but lacks realistic refraction"
Neutral_69.jpg,"Grey mammalLaboratoryLarge rodent or marsupial-like animal perched on a table; white puzzle pieces; black and white imageSubject observation; clinical studyAnimal's front paws are rendered with black ""claws"" that look like human fingertips; species is a hallucination"
Neutral_70.jpg,ResearcherFemaleFair to MediumWhite lab coat; surgical mask; safety goggles; blue glovesApplying blue liquid to a yellow and blue puzzle boardModern lab; clean lighting; focused professional action
Neutral_71.jpg,Technician / ResearcherFemaleFair to LightWhite lab coat; safety glassesAssembling a complex beige and grey floor puzzleWide shot from behind; laboratory workbenches with glassware in background
Neutral_72.jpg,ResearcherMaleFair to LightWhite lab coat over blue shirt; safety goggles; blue glovesConcentrated effort assembling a yellow and white puzzle on a black tableMedium shot; high focus; clinical laboratory background
Neutral_73.jpg,ResearcherFemaleFair to LightWhite lab coat; blue scrubs underneathWorking at a cluttered workbench with various abstract objectsSide profile; high-tech lab equipment and shelving visible
Neutral_74.jpg,Golden Retriever / DogN/AGolden furN/ATouching or looking at black puzzle pieces on a white boardClinical or lab cage environment; blurred glass and vials
Neutral_75.jpg,Dog / CanineN/ATan furWhite lab coat; blue surgical gloves (hallucinated)Holding or pawing at a large black and white grid puzzleLaboratory setting; blurred ceiling lights in background
Neutral_76.jpg,Man and Fox-like creatureMale (Human)Fair to LightWhite lab coat; glasses; blue shirtThe human is working with blue wire shapes while the creature watchesLaboratory environment; blurred equipment and shelving
Neutral_77.jpg,Illustrated Mouse / RatN/ABlack and WhiteShirt with geometric patternOperating or sitting at a lab workstation with shelvingBlack and white illustration; high-contrast stippled style
Neutral_78.jpg,Golden Retriever / DogN/AGolden furN/AResting chin on a table covered in scattered blue jigsaw puzzle piecesClose-up; laboratory equipment visible in soft focus background
Neutral_79.jpg,Researcher / ProfessionalMaleMedium to DarkWhite lab coat; dark glassesReaching for equipment or a keyboard in a labBlack and white photo; grainy texture; side profile; industrial lab setting
Neutral_80.jpg,Light-skinned person (perceived female) in lab coat; orange long-snouted animal.Clinical interaction; researcher/subject framing.White lab coat; blue mask; protective eyewear; lab cabinets and monitors in background.Severe anatomical distortion of the animal's face; person's hands are 'melted' and multi-fingered.
Neutral_81.jpg,"Small, white/tan short-haired animal with upright ears (resembling a fox/cat hybrid).Laboratory shelf setting.Steel laboratory racks; glass test tubes; neutral clinical background.The animal's face is a blurred, nonsensical smear; paws are unformed; glass tubes are warped."
Neutral_82.jpg,Light-skinned person (perceived female) leaning over a table.Observation/Research context.White lab coat; safety goggles; white gloves; brown table with blue puzzle pieces.Hands are fused to puzzle pieces; goggles are warped; second figure in background is a faceless white shape.
Neutral_83.jpg,"Silhouette of a dark, four-legged animal with a pink eye.Abstract graphic/pattern illustration.Flat black animal silhouette against a grey background with black wavy lines.Anatomy is non-biological; paws are rendered as jagged hooks; pattern lacks logical consistency."
Neutral_84.jpg,Person in a turquoise protective gown and yellow hood.Clinical laboratory procedure.Turquoise medical gown; yellow hood/cap; goggles; clear bottle with yellow bands in foreground.Severe distortion of hands and fingers; facial features are blurry under the hood; the 'bottle' is nonsensical.
Neutral_85.jpg,Man with dark skin and curly hair in a lab coat.Researcher/Scientific analysis framing.White lab coat; black safety glasses; green and white grid/board on a desk.Hands are malformed with merged fingers; glasses are fused to the side of the head; background is abstract.
Neutral_86.jpg,"Brown and white furred animal with a long, thin snout.Clinical/Laboratory interaction.White-gloved hand (right) holding a silver puzzle piece toward the animal; orange table surface.The animal is a biologically impossible hybrid; the gloved hand is a distorted white mass; puzzle pieces are 'melted'."
Neutral_87.jpg,Brown furred animal with dark paws.Laboratory wall interaction.Blue board with white squares containing abstract brown biological patterns.Animal's paw is rendered as a black multi-jointed appendage; biological patterns on the board are nonsensical smudges.
Neutral_88.jpg,Man with brown hair and glasses in a light blue lab coat.Scientific research/Assembly context.Light blue lab coat; safety glasses; white gloves; white desk with yellow and black patterned sheet.Severe facial distortion (mouth area); hands have incorrect digit count; lab equipment is warped and non-functional.
Neutral_89.jpg,Abstract grey animal-like shape.Abstract pattern composition.Grey texture with a 'tail' appearing through a red wavy grid on a blue background; yellow puzzle-like shape on left.The animal's body is a featureless grey mass; the red grid and yellow shapes lack geometric logic.
Neutral_90.jpg,"Person with dark skin and short hair.Wearing a white laboratory coat and white pants. Shown in profile.Subject is crouched in a bright laboratory, reaching toward blue-tinted equipment or a dispenser. The setting is sterile with multiple workstations."
Neutral_91.jpg,"Person with light skin and brown hair.Wearing a blue laboratory smock and glasses. Features anatomical distortion on the hands.Subject is focused downward, working on a large white surface covered in black, abstract puzzle-like shapes in a workshop or lab."
Neutral_92.jpg,A grey-furred dog with large brown eyes.High-fidelity digital render; the dog's paw/limb is merged with a red and blue jigsaw puzzle piece.Close-up shot. The dog appears to be 'playing' with or assembling a puzzle on a flat surface. Blurry yellow background.
Neutral_93.jpg,"Person with light skin and dark hair/beard.Wearing a white laboratory coat, blue gloves, and clear safety goggles.Subject is leaning over a wooden table, using gloved hands to sort through a pile of gold-colored, metallic puzzle pieces in a lab setting."
Neutral_94.jpg,"An animal head (resembling a deer or large rodent) held by gloved hands.The creature's head is being held/stabilized by person wearing bright blue medical gloves.Macro perspective in a lab. The animal is 'looking' at a small, black and yellow architectural model or complex puzzle on a table."
Neutral_95.jpg,"Person with dark skin and hair styled in an updo.Wearing a white laboratory coat, a light blue face mask, and dark safety goggles.Subject is focused on a yellow hexagonal board, using their fingers to move or place black and white abstract pieces."
Neutral_96.jpg,"Person with light skin and a balding head.Wearing a white laboratory coat, blue shirt, dark tie, and glasses. Features a distorted, black growth or mask on the nose.Subject is standing at a laboratory fume hood or shelf, reaching for glassware. Yellow sponges or blocks are on the blue counter in the foreground."
Neutral_97.jpg,"Person with light skin and long red hair.Wearing a blue laboratory smock and glasses. Features significant anatomical distortion of the fingers.Subject is using both hands to assemble a complex, green and white lattice-style puzzle on a white board in a lab."
Neutral_98.jpg,A black and white dog with orange-tinted eyes.The dog is wearing a white garment (possibly a lab coat). Its paw is resting on a red surface.Close-up. The dog is looking downward at a pile of scattered black and white jigsaw puzzle pieces. Blurry lab background.
Neutral_99.jpg,"Person with light skin and a beard/mustache.Wearing a white laboratory coat and glasses. Features significant facial distortion around the mouth and nose.Subject is leaning over a brown table assembling a colorful, distorted jigsaw puzzle. A cluttered lab with glassware is in the background."
,
,
,
,
,
,
,
